content,date,location_name,user_name
Lindo... local agradável e bom para  em frente aos quadros,"January 20, 2016",Metropolitan Museum of Art,fernando gobbo
"Los precios que tienen son sugeridos, así que  pagar $1 si quieres. De al menos dedicarle 4 horas. Tienen demasiadas  que no sabes ni por donde empezar.","August 13, 2015",Metropolitan Museum of Art,Jesus Caro
Con la NY Pass entras sin . Y además tienen Wi-Fi gratis.,"August 14, 2014",Metropolitan Museum of Art,David Galisteo
Uma bela coleção de  medievais e samurais. Dê um abraço no Alphonse Mucha por mim.,"April 24, 2012",Metropolitan Museum of Art,Braga
 maravilhoso!!!!Vale muito a Pena!,"January 30, 2016",Metropolitan Museum of Art,Denise Alvarenga
Imperdible en la visita a New York,"June 5, 2015",Metropolitan Museum of Art,Silvina Gutierrez
"У кого есть   Америки, для тех  раз в месяц бесплатно. Подробности на сайте  Америки","May 2, 2015",Metropolitan Museum of Art,Submarina357
Enorme! Prendetevi una giornata intera o minimo mezza giornata per vederlo bene tutto!,"August 11, 2014",Metropolitan Museum of Art,Lorenzo Andraghetti
"Debes tomar un par de días para conocerlo, pero vale la pena!!! ❤️💚💜","October 17, 2013",Metropolitan Museum of Art,Johanna Delgado Benitez
Платите за билет сколько решите сами. Просто называете кассиру . А 25 долларов - это . Об этом там мелким шрифтом написано.,"February 18, 2014",Metropolitan Museum of Art,Alex Ko
"Si comes en ""La Cafeteria"" en el primer piso no compres . Adentro junto a las mesas hay un garrafon.","August 29, 2014",Metropolitan Museum of Art,Pau Madero
"Muy grande para un par de horas, toma tu  y vale  la pena.","February 4, 2015",Metropolitan Museum of Art,Fernando James
Me encanta toda el area de Los Egipcios.,"April 1, 2016",Metropolitan Museum of Art,Gabrielita
"Es buena idea caminar sin rumbo, dando vueltas, yendo y regresando, subiendo y bajando, mirando todo...","April 9, 2015",Metropolitan Museum of Art,Erick Aranda
El  esta enorme!! Para dedicarle un día entero!!!,"April 9, 2016",Metropolitan Museum of Art,Alan Nava
Me pareció el mejor  de Nueva York!,"April 15, 2016",Metropolitan Museum of Art,Omar del Castillo
"Peças variadas, muito amplo e diversificado!","August 5, 2016",Metropolitan Museum of Art,Alexandre Barboza
Muito !! Melhor  para levar crianças!,"April 5, 2012",Metropolitan Museum of Art,Igor Gomes
Reserve um  ou dois. Excelente!,January 16,Metropolitan Museum of Art,Vanessa Berner
Gordugum en buyuk ve cesitli muze kesinlikle gitmeli ve 1 gunun asla yetmeyecegini bilip planlari ona gore yapmalisiniz,"October 15, 2014",Metropolitan Museum of Art,Brkgny
O kadar büyük ki sadece 1 günde gezer hallederim diye düşünmeyin. Bu arada  olduğunu da unutmayın.,"November 26, 2014",Metropolitan Museum of Art,Ahmet
Es muy  e interesante,"October 16, 2014",Metropolitan Museum of Art,Soledad Torres
"بِسْـــــــمِ أللَّهِ ألرَّحْمَنِ ألرَّحِيْ اَللّهُمَّ ارْزُقْني فيهِ طاعةَ الخاشعينَ ، وَ اشْرَحْ فيهِ صَدري بِانابَةِ المُخْبِتينَ ، بِأمانِكَ يا أمانَ الخائفينَ.Ya Allah, karuniailah aku di ha","September 5, 2010",Metropolitan Museum of Art,Aizley
Si vienes a NY no te lo  perder,"April 25, 2012",Metropolitan Museum of Art,JC✔
Si vienes en martes con tres personas pagas lo que quieras.,"October 22, 2013",Metropolitan Museum of Art,Sofia Vidal
" на  - рекомендованная 25 долл. Но вы можете заплатить сколько угодно! Я зашла за 3 бакса, а в очереди и по 1$ люди платили!","November 12, 2013",Metropolitan Museum of Art,Evgeniya🌷 Birina
안­전­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠안­전­한­놀­이­터­추­천 스­포­츠­토­토 안­전­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠안­전­한­놀­이­터­추­천 스­포­츠­토­토 안­전­놀­이­터∠∠∠ＭmＸ７９.ＣoＭ(카톡:XaZa)∠∠∠안­전­한­놀­이­터­추­천 스­포­츠­토­토,"July 20, 2015",Metropolitan Museum of Art,fgdgsdfgsfdh fdhgfdsgfsdgfsd
"Vá quando abrir e  qdo fechar, ainda assim vc não vai conseguir ver tudo!","October 2, 2012",Metropolitan Museum of Art,Ana Dunlop
"“El caso Thomas Crown”: La  abre aquí. Crown (Pierce Brosnan) viene a diario y contempla un cuadro que dejó a préstamo. Un comando intenta robar el MET y falla, pero el cuadro ha desaparecido.","October 19, 2011",Metropolitan Museum of Art,de Dios Editores
No se pierdan la sala egipcia y china! Espectaculares,"July 27, 2015",Metropolitan Museum of Art,Maria Fernanda
Empiecen por Egipto y no se detengan demasiado. Hay mucho más por ver y más sorprendente.,"December 9, 2016",Metropolitan Museum of Art,Daniela Riquelme
el  más completo del mundo mundial según yo.,"December 16, 2016",Metropolitan Museum of Art,Cat Bulsara
Сюда определённо стоит зайти-масштаб  поражает!,"December 15, 2013",Metropolitan Museum of Art,Владимир Сараев
Vous choisissez le prix de votre billet a l'entrée :-),"September 21, 2015",Metropolitan Museum of Art,Emmanuel ANGLES
두 번째 방문이다. 역시 남의 것들로 가득한 장물보관소라는 인식에는 변함없다.,"July 29, 2015",Metropolitan Museum of Art,김형래 Henry Kim
La sala degli  è imboscata ma è fantastica,"August 6, 2013",Metropolitan Museum of Art,Giulio S
Le prix entrée les visites a thèmes l étendu des ,"April 12, 2016",Metropolitan Museum of Art,Francine Ragoucy
  dell'.   bizantina...,"September 10, 2016",Metropolitan Museum of Art,Manuela Holzknecht
"В музее действует система Плати сколько хочешь. То есть за  можно платить не 25$, а 1$ или меньше","September 9, 2014",Metropolitan Museum of Art,Антон Утехин
El  es de lo mejor que hay.,"March 4, 2015",Metropolitan Museum of Art,Loliz González Garza
Obras de   dos cinco continentes e de todos os tempos.,"February 2, 2015",Metropolitan Museum of Art,Giesa Cirino
Maravilloso pero necesitas más de un dia para verlo  todo,"January 4, 2015",Metropolitan Museum of Art,ANAMIA 2610
Vá com tempo! Muito interessante e grandioso!,"July 18, 2016",Metropolitan Museum of Art,Tiago Mussi
Muhtesem kesinlikle ziyaret edilmeli,"November 18, 2014",Metropolitan Museum of Art,Flora Aura
Интересный  с необычной  за .,"December 9, 2014",Metropolitan Museum of Art,Ivan Smirnov
Muy recomedable el  medieval y egipcio,"November 30, 2014",Metropolitan Museum of Art,Víctor Manuel Gómez Gómez
O  mais bonito da exposição,"August 16, 2016",Metropolitan Museum of Art,Gabriel Cabral Velho
Várias  bacanas,"September 20, 2015",Metropolitan Museum of Art,Elivia Pimenta
enorme! consiglio di preparare precedentemente il tour,"May 7, 2013",Metropolitan Museum of Art,Vittorio Ferrari
Reserve o  todo... não deixe de visitar...,"May 26, 2016",Metropolitan Museum of Art,Eduardo A. Moraes
Simplesmente fantástico. Acervo bizantino deslumbrante,"April 20, 2015",Metropolitan Museum of Art,Vlademir Silva
"Olay budur, adamlar yapmis, gelin gorun gezin...","January 17, 2016",Metropolitan Museum of Art,Taha Yildirim
Se necesitan días para recorrerlo y disfrutarlo,"September 25, 2015",Metropolitan Museum of Art,Abel Niño
Vistas increíbles desde la  del techo,"August 5, 2013",Metropolitan Museum of Art,Rai Undurraga
"No  muy de , pero este me gustó. Eso sí, ve con .","September 26, 2016",Metropolitan Museum of Art,Daniel Marco Fernandez
Сюда хочется возвращаться снова и снова....,"August 3, 2014",Metropolitan Museum of Art,Viktoria Tutichenko
Lo mejor: the american wing!!! Muy diferente,"August 26, 2015",Metropolitan Museum of Art,Marta Alegret
Todo un día para disfrutarlo con ,"March 15, 2015",Metropolitan Museum of Art,Tito Neiea
Espetacular!,"March 9, 2016",Metropolitan Museum of Art,Fabio de Liz
Simplemente hermoso.,"February 23, 2013",Metropolitan Museum of Art,@76MaPaz
A exposicao de  arabe e otomana esta de chorar!,"December 28, 2011",Metropolitan Museum of Art,daniely votto
Decepciona lo . En plantas superiores tienen lo mejor,"July 7, 2015",Metropolitan Museum of Art,R J
"Colecção com cerca de 2 milhões de objetos. É, a todos os níveis, impressionante","June 17, 2016",Metropolitan Museum of Art,Sergio Mateus
Es demasiado grande. Concéntrate en las exhibiciones que quieres ver y no pierdas  con otras.,"October 13, 2015",Metropolitan Museum of Art,Monica Ibarra
Exposicao de  arabe e otomana é de chorar de tao linda!,"December 28, 2011",Metropolitan Museum of Art,daniely votto
Un lugar de debe ser visitado cuando se viaja a New York.,"August 23, 2016",Metropolitan Museum of Art,Cesar Mossi
진짜 놀랍다는  밖에 표현이 안 되는 공간. 꼭 가야한다,"October 5, 2015",Metropolitan Museum of Art,You kyung Cho
Se necesita varias horas para recorrerlo! Hermoso,"April 11, 2012",Metropolitan Museum of Art,Paula Gomez Fuentes
"Импрессионизм или ""красивая размазня"" как я называю - вот что я особенно люблю!!!!","November 16, 2013",Metropolitan Museum of Art,Inna M
Böyle bir koleksiyonu başka yerde zor bulursunuz,"June 10, 2016",Metropolitan Museum of Art,Erman Özdemir
Inspirador de punta a punta. ❤️,"July 16, 2016",Metropolitan Museum of Art,Claudia Cortés
Maravilhoso !!!,"December 15, 2012",Metropolitan Museum of Art,Aninha Feijo
" fantastique, prévoir 2  pour le faire à fond","September 26, 2015",Metropolitan Museum of Art,Arnaud Mth
Kesinlikle birden fazla güne ihtiyaç var. giriş neredese . bir ufak  yapıp girebiliyorsunuz. (ne kadar isterseniz o kadar),"July 22, 2015",Metropolitan Museum of Art,Aykut
 y pintores europeos lo mejor,"October 13, 2013",Metropolitan Museum of Art,Beatriz Marín de Odreman
За  можно заплатить любую ),"January 6, 2015",Metropolitan Museum of Art,Анна Гостева
Muy buena la !,"October 11, 2015",Metropolitan Museum of Art,Tom Wolf
 25$ рекомендованная! Билет можно купить за любые деньги) Он может стоить и 1$ и 1000$. На усмотрение посетителя.,"March 11, 2012",Metropolitan Museum of Art,Alexandra Kultysheva
"Enorme além da conta. Você pode pagar a quantia que quiser pra entrar, mas eles não te avisam...","August 17, 2014",Metropolitan Museum of Art,Milena Loureiro
Lo amo tiene grandes piezas,"April 17, 2016",Metropolitan Museum of Art,Eliknahy Alvarez
"Maravilhoso, não  e vá com tempo","January 8, 2012",Metropolitan Museum of Art,Maria Veloso
"Есть вещи, на которые можно посмотреть.","September 22, 2014",Metropolitan Museum of Art,7161440
", ты чего такой красивый?😍","April 6, 2016",Metropolitan Museum of Art,Dasha Z
1日ではすべて見切れないので興味のあるエリアを絞ったほうが良いです。バックパックは前に抱えないと注意されます。,"October 17, 2015",Metropolitan Museum of Art,Kenji
Imprescindible el ala de ,"September 13, 2015",Metropolitan Museum of Art,elMeyer
Lugar Maravilhoso....otimo pra visitar!!!!,"June 30, 2015",Metropolitan Museum of Art,#timbeta - Sandro Copino
Magnifico  e struttura,"November 28, 2012",Metropolitan Museum of Art,Francesco Gama
Semplicemente Fantastico  Great!!!,"July 16, 2012",Metropolitan Museum of Art,Domenico Gioia
Increible!,"February 4, 2015",Metropolitan Museum of Art,Patricia Elizabeth Davalos Samaniego
Fascinante. Así sin más. Espectacular!,"September 21, 2015",Metropolitan Museum of Art,Estela Escribano Romero
"Если приглядеться, можно найти Ван Дейка, Ренуара и Вермеера.","October 22, 2011",Metropolitan Museum of Art,natalex
อาหารรสเลิศจาก,"July 27, 2013",Metropolitan Museum of Art,@ 通勤は飛行機ですw
Очень крутой !,"January 7, 2014",Metropolitan Museum of Art,Andrey Karpov
Siempre sorprendente,"April 14, 2014",Metropolitan Museum of Art,Juan M P
Lembre-se os preços são sugestionados,"July 20, 2013",Metropolitan Museum of Art,Renan Menegazzi
Es ist besser als das  of national History!!!,"May 13, 2016",Metropolitan Museum of Art,Rike Po
Es  todo lo que tienen,"June 4, 2015",Metropolitan Museum of Art,Norid Franco Cruz
